DATE,Fiveyr,Sevenyr,Tenyr,Twentyyr,Thirtyyr
05/14/15,-0.14,0.31,0.36,0.64,1.03
05/13/15,-0.1,0.31,0.41,0.81,1.04
05/12/15,-0.07,0.33,0.4,0.77,0.99
05/11/15,-0.05,0.31,0.4,0.77,1
05/08/15,-0.16,0.22,0.28,0.66,0.89
05/07/15,-0.11,0.23,0.3,0.65,0.88
05/06/15,-0.11,0.29,0.34,0.72,0.95
05/05/15,-0.18,0.21,0.25,0.62,0.86
05/04/15,-0.18,0.17,0.24,0.62,0.86
05/01/15,-0.22,0.09,0.18,0.54,0.78
04/30/15,-0.29,0.03,0.11,0.48,0.72
04/29/15,-0.27,0.11,0.14,0.52,0.76
04/28/15,-0.3,0.04,0.11,0.47,0.71
04/27/15,-0.35,-0.04,0.03,0.39,0.63
04/24/15,-0.37,0,0.04,0.4,0.64
04/23/15,-0.33,-0.01,0.07,0.43,0.66
04/22/15,-0.19,0.04,0.12,0.48,0.7
04/21/15,-0.24,-0.02,0.06,0.4,0.63
04/20/15,-0.27,-0.05,0.01,0.36,0.59
04/17/15,-0.34,-0.12,-0.02,0.32,0.54
04/16/15,-0.27,-0.03,0.05,0.41,0.63
04/15/15,-0.26,-0.03,0.07,0.42,0.64
04/14/15,-0.21,0.01,0.1,0.44,0.65
04/13/15,-0.17,0.05,0.14,0.47,0.68
04/10/15,-0.15,0.07,0.14,0.46,0.67
04/09/15,-0.19,0.03,0.13,0.46,0.68
04/08/15,-0.23,-0.01,0.08,0.41,0.63
04/07/15,-0.28,-0.06,0.04,0.38,0.6
04/06/15,-0.29,-0.04,0.07,0.43,0.66
04/03/15,-0.32,-0.09,0.02,0.36,0.58
04/02/15,-0.21,0.01,0.11,0.43,0.64
04/01/15,-0.26,-0.04,0.07,0.39,0.6
03/31/15,-0.14,0.08,0.18,0.49,0.69
03/30/15,-0.08,0.14,0.23,0.51,0.69
03/27/15,-0.12,0.09,0.19,0.46,0.64
03/26/15,-0.1,0.12,0.21,0.49,0.67
03/25/15,-0.15,0.09,0.12,0.3,0.57
03/24/15,-0.16,0.03,0.11,0.38,0.55
03/23/15,-0.07,0.1,0.17,0.44,0.62
03/20/15,-0.08,0.1,0.17,0.43,0.61
03/19/15,-0.01,0.15,0.19,0.46,0.65
03/18/15,0.08,0.19,0.23,0.46,0.66
03/17/15,0.22,0.38,0.42,0.65,0.81
03/16/15,0.3,0.42,0.45,0.67,0.87
03/13/15,0.2,0.39,0.44,0.7,0.88
03/12/15,0.18,0.38,0.39,0.66,0.84
03/11/15,0.15,0.34,0.39,0.65,0.83
03/10/15,0.26,0.37,0.41,0.65,0.85
03/09/15,0.19,0.41,0.44,0.71,0.88
03/06/15,0.15,0.38,0.41,0.69,0.86
03/05/15,0.04,0.25,0.27,0.55,0.74
03/04/15,-0.01,0.2,0.25,0.54,0.74
03/03/15,0.04,0.24,0.26,0.55,0.75
03/02/15,0.03,0.23,0.25,0.55,0.75
02/27/15,0.01,0.13,0.17,0.44,0.68
02/26/15,0.05,0.23,0.24,0.52,0.72
02/25/15,0.11,0.2,0.24,0.48,0.7
02/24/15,0.14,0.23,0.27,0.51,0.73
02/23/15,0.22,0.3,0.34,0.58,0.79
02/20/15,0.24,0.34,0.38,0.62,0.83
02/19/15,0.23,0.33,0.37,0.62,0.84
02/18/15,0.2,0.31,0.36,0.62,0.82
02/17/15,0.29,0.39,0.43,0.68,0.87
02/13/15,0.21,0.3,0.34,0.6,0.81
02/12/15,0.13,0.31,0.33,0.61,0.78
02/11/15,0.21,0.28,0.32,0.56,0.75
02/10/15,0.2,0.27,0.31,0.55,0.74
02/09/15,0.13,0.22,0.25,0.49,0.67
02/06/15,0.12,0.2,0.24,0.48,0.68
02/05/15,-0.08,0.12,0.13,0.45,0.64
02/04/15,-0.06,0.05,0.1,0.38,0.6
02/03/15,-0.12,0.04,0.09,0.38,0.62
02/02/15,-0.13,-0.01,0.03,0.31,0.54
01/30/15,-0.11,-0.01,0.03,0.3,0.52
01/29/15,-0.03,0.14,0.15,0.42,0.59
01/28/15,0.01,0.09,0.12,0.37,0.56
01/27/15,0.05,0.14,0.17,0.44,0.64
01/26/15,0.12,0.19,0.22,0.45,0.64
01/23/15,0.12,0.18,0.21,0.44,0.61
01/22/15,0.2,0.27,0.29,0.52,0.69
01/21/15,0.18,0.22,0.26,0.51,0.71
01/20/15,0.12,0.21,0.23,0.47,0.63
01/16/15,0.1,0.22,0.23,0.49,0.66
01/15/15,0.04,0.17,0.19,0.45,0.61
01/14/15,0.15,0.25,0.29,0.53,0.69
01/13/15,0.32,0.35,0.37,0.58,0.73
01/12/15,0.23,0.31,0.35,0.55,0.69
01/09/15,0.25,0.34,0.36,0.57,0.72
01/08/15,0.29,0.38,0.41,0.6,0.73
01/07/15,0.31,0.35,0.39,0.55,0.68
01/06/15,0.34,0.36,0.41,0.55,0.68
01/05/15,0.32,0.36,0.4,0.57,0.71
01/02/15,0.31,0.37,0.41,0.61,0.76
12/31/14,0.38,0.44,0.49,0.68,0.83
12/30/14,0.47,0.54,0.56,0.75,0.88
12/29/14,0.5,0.55,0.57,0.74,0.88
12/26/14,0.49,0.53,0.58,0.75,0.9
12/24/14,0.5,0.55,0.59,0.77,0.91
12/23/14,0.46,0.51,0.56,0.76,0.92
12/22/14,0.38,0.42,0.47,0.66,0.82
12/19/14,0.39,0.44,0.49,0.68,0.85
12/18/14,0.48,0.56,0.57,0.77,0.91
12/17/14,0.39,0.44,0.49,0.67,0.81
12/16/14,0.32,0.38,0.42,0.62,0.77
12/15/14,0.41,0.47,0.5,0.69,0.84
12/12/14,0.33,0.42,0.46,0.68,0.84
12/11/14,0.35,0.46,0.49,0.72,0.88
12/10/14,0.31,0.45,0.47,0.72,0.88
12/09/14,0.29,0.43,0.49,0.74,0.9
12/08/14,0.43,0.52,0.55,0.77,0.94
12/05/14,0.34,0.51,0.56,0.82,0.98
12/04/14,0.23,0.44,0.48,0.78,0.96
12/03/14,0.23,0.44,0.5,0.81,1
12/02/14,0.23,0.45,0.51,0.82,1.01
12/01/14,0.13,0.34,0.43,0.76,0.96
11/28/14,0.1,0.3,0.39,0.71,0.92
11/26/14,0.12,0.35,0.42,0.75,0.95
11/25/14,0.11,0.34,0.42,0.76,0.96
11/24/14,0.19,0.38,0.44,0.74,0.99
11/21/14,0.19,0.4,0.45,0.75,1
11/20/14,0.23,0.44,0.49,0.8,1.05
11/19/14,0.27,0.48,0.53,0.83,1.07
11/18/14,0.21,0.42,0.48,0.78,1.02
11/17/14,0.22,0.42,0.48,0.78,1.02
11/14/14,0.17,0.38,0.43,0.74,0.99
11/13/14,0.16,0.42,0.47,0.81,1.01
11/12/14,0.12,0.4,0.46,0.8,1
11/10/14,0.07,0.32,0.44,0.78,0.98
11/07/14,0.01,0.27,0.38,0.73,0.93
11/06/14,0.09,0.34,0.45,0.79,0.98
11/05/14,0.09,0.34,0.43,0.77,0.96
11/04/14,0.14,0.38,0.43,0.77,0.96
11/03/14,0.08,0.32,0.43,0.78,0.99
10/31/14,0.09,0.34,0.43,0.78,0.99
10/30/14,0.09,0.33,0.42,0.76,0.96
10/29/14,0.14,0.38,0.42,0.76,0.96
10/28/14,0.06,0.34,0.39,0.76,0.98
10/27/14,0.07,0.33,0.38,0.75,0.97
10/24/14,0.06,0.32,0.39,0.76,0.98
10/23/14,0.09,0.32,0.38,0.71,0.98
10/22/14,-0.01,0.25,0.34,0.72,0.94
10/21/14,0.02,0.26,0.33,0.66,0.94
10/20/14,-0.04,0.22,0.29,0.67,0.9
10/17/14,0.01,0.28,0.3,0.67,0.9
10/16/14,0.02,0.22,0.28,0.61,0.89
10/15/14,0,0.26,0.29,0.65,0.88
10/14/14,0.04,0.24,0.29,0.61,0.88
10/10/14,0.03,0.29,0.35,0.71,0.93
10/09/14,0.06,0.34,0.37,0.74,0.96
10/08/14,0.03,0.32,0.39,0.75,0.97
10/07/14,0.12,0.37,0.44,0.79,1
10/06/14,0.15,0.41,0.5,0.84,1.04
10/03/14,0.17,0.42,0.52,0.84,1.04
10/02/14,0.13,0.41,0.49,0.83,1.04
10/01/14,0.09,0.36,0.46,0.8,1.01
09/30/14,0.22,0.51,0.55,0.89,1.1
09/29/14,0.16,0.44,0.55,0.89,1.08
09/26/14,0.21,0.51,0.57,0.9,1.09
09/25/14,0.13,0.41,0.5,0.85,1.06
09/24/14,0.16,0.43,0.54,0.89,1.1
09/23/14,0.15,0.41,0.52,0.87,1.08
09/22/14,0.2,0.46,0.58,0.93,1.13
09/19/14,0.27,0.51,0.56,0.86,1.11
09/18/14,0.29,0.55,0.61,0.91,1.17
09/17/14,0.19,0.51,0.56,0.93,1.16
09/16/14,0.03,0.35,0.48,0.88,1.11
09/15/14,0.07,0.39,0.47,0.86,1.09
09/12/14,0.08,0.42,0.49,0.87,1.1
09/11/14,0.03,0.33,0.42,0.79,1.01
09/10/14,0.1,0.38,0.44,0.76,1.02
09/09/14,0.05,0.32,0.39,0.7,0.97
09/08/14,-0.02,0.26,0.35,0.73,0.97
09/05/14,-0.08,0.24,0.31,0.72,0.97
09/04/14,-0.05,0.21,0.28,0.64,0.94
09/03/14,-0.08,0.18,0.24,0.59,0.89
09/02/14,-0.07,0.2,0.27,0.61,0.9
08/29/14,-0.13,0.21,0.23,0.61,0.84
08/28/14,-0.14,0.19,0.21,0.58,0.82
08/27/14,-0.15,0.18,0.23,0.61,0.85
08/26/14,-0.15,0.16,0.25,0.64,0.88
08/25/14,-0.09,0.18,0.24,0.58,0.86
08/22/14,-0.11,0.19,0.26,0.6,0.88
08/21/14,-0.16,0.18,0.24,0.65,0.91
08/20/14,-0.18,0.15,0.26,0.68,0.94
08/19/14,-0.22,0.11,0.23,0.66,0.93
08/18/14,-0.27,0.07,0.21,0.64,0.9
08/15/14,-0.28,0.11,0.16,0.58,0.84
08/14/14,-0.26,0.14,0.19,0.63,0.89
08/13/14,-0.29,0.1,0.2,0.66,0.94
08/12/14,-0.24,0.16,0.22,0.68,0.96
08/11/14,-0.24,0.16,0.19,0.64,0.92
08/08/14,-0.24,0.15,0.19,0.64,0.91
08/07/14,-0.29,0.09,0.19,0.63,0.9
08/06/14,-0.24,0.15,0.24,0.67,0.93
08/05/14,-0.24,0.17,0.25,0.68,0.94
08/04/14,-0.24,0.17,0.26,0.7,0.95
08/01/14,-0.25,0.18,0.25,0.68,0.93
07/31/14,-0.21,0.21,0.29,0.71,0.96
07/30/14,-0.19,0.22,0.29,0.71,0.95
07/29/14,-0.24,0.16,0.2,0.62,0.87
07/28/14,-0.22,0.2,0.22,0.65,0.91
07/25/14,-0.26,0.16,0.2,0.62,0.88
07/24/14,-0.21,0.17,0.25,0.62,0.95
07/23/14,-0.25,0.18,0.25,0.68,0.93
07/22/14,-0.25,0.17,0.25,0.68,0.92
07/21/14,-0.27,0.16,0.25,0.67,0.92
07/18/14,-0.27,0.17,0.26,0.7,0.95
07/17/14,-0.32,0.12,0.24,0.68,0.93
07/16/14,-0.24,0.16,0.32,0.75,1
07/15/14,-0.26,0.19,0.31,0.75,1.01
07/14/14,-0.31,0.15,0.28,0.74,0.99
07/11/14,-0.34,0.09,0.25,0.7,0.97
07/10/14,-0.34,0.15,0.27,0.74,1
07/09/14,-0.3,0.19,0.28,0.74,0.99
07/08/14,-0.29,0.19,0.31,0.77,1.02
07/07/14,-0.27,0.24,0.36,0.82,1.08
07/03/14,-0.29,0.23,0.37,0.84,1.1
07/02/14,-0.3,0.18,0.38,0.85,1.12
07/01/14,-0.34,0.18,0.32,0.8,1.05
06/30/14,-0.38,0.13,0.27,0.74,0.99
06/27/14,-0.39,0.12,0.27,0.75,1.01
06/26/14,-0.38,0.1,0.26,0.73,0.99
06/25/14,-0.35,0.15,0.29,0.76,1.03
06/24/14,-0.35,0.18,0.31,0.78,1.04
06/23/14,-0.31,0.21,0.35,0.82,1.09
06/20/14,-0.31,0.21,0.35,0.82,1.09
06/19/14,-0.31,0.23,0.39,0.87,1.14
06/18/14,-0.27,0.26,0.38,0.85,1.11
06/17/14,-0.2,0.32,0.43,0.88,1.14
06/16/14,-0.21,0.31,0.41,0.86,1.11
06/13/14,-0.23,0.29,0.41,0.87,1.14
06/12/14,-0.29,0.24,0.39,0.87,1.14
06/11/14,-0.24,0.3,0.43,0.9,1.17
06/10/14,-0.23,0.3,0.43,0.9,1.17
06/09/14,-0.26,0.25,0.41,0.89,1.15
06/06/14,-0.27,0.27,0.4,0.88,1.15
06/05/14,-0.29,0.24,0.41,0.89,1.16
06/04/14,-0.25,0.29,0.44,0.91,1.18
06/03/14,-0.27,0.24,0.41,0.88,1.15
06/02/14,-0.33,0.15,0.32,0.8,1.08
05/30/14,-0.39,0.11,0.26,0.74,1.02
05/29/14,-0.44,0.06,0.22,0.7,0.99
05/28/14,-0.44,0.07,0.22,0.7,0.98
05/27/14,-0.39,0.16,0.31,0.79,1.06
05/23/14,-0.42,0.11,0.32,0.8,1.08
05/22/14,-0.4,0.17,0.35,0.84,1.11
05/21/14,-0.4,0.18,0.36,0.84,1.12
05/20/14,-0.39,0.18,0.35,0.82,1.09
05/19/14,-0.37,0.22,0.37,0.83,1.09
05/16/14,-0.38,0.18,0.34,0.78,1.03
05/15/14,-0.41,0.16,0.31,0.76,1.01
05/14/14,-0.35,0.25,0.37,0.82,1.07
05/13/14,-0.27,0.3,0.45,0.9,1.15
05/12/14,-0.24,0.34,0.48,0.93,1.19
05/09/14,-0.29,0.27,0.44,0.89,1.15
05/08/14,-0.3,0.26,0.42,0.88,1.13
05/07/14,-0.27,0.31,0.42,0.72,1.11
05/06/14,-0.23,0.29,0.45,0.85,1.09
05/05/14,-0.24,0.25,0.45,0.86,1.11
05/02/14,-0.28,0.28,0.41,0.82,1.06
05/01/14,-0.3,0.3,0.43,0.86,1.1
04/30/14,-0.27,0.32,0.49,0.92,1.16
04/29/14,-0.21,0.35,0.53,0.96,1.2
04/28/14,-0.22,0.33,0.52,0.94,1.17
04/25/14,-0.24,0.31,0.48,0.9,1.13
04/24/14,-0.25,0.31,0.49,0.91,1.14
04/23/14,-0.25,0.29,0.49,0.91,1.16
04/22/14,-0.22,0.33,0.52,0.94,1.19
04/21/14,-0.23,0.33,0.53,0.96,1.21
04/17/14,-0.2,0.31,0.52,0.96,1.21
04/16/14,-0.06,0.36,0.48,0.92,1.16
04/15/14,-0.05,0.38,0.5,0.94,1.19
04/14/14,-0.1,0.34,0.52,0.96,1.2
04/11/14,-0.06,0.38,0.5,0.95,1.2
04/10/14,-0.1,0.35,0.51,0.98,1.24
04/09/14,-0.05,0.4,0.57,1.04,1.29
04/08/14,-0.04,0.4,0.58,1.02,1.28
04/07/14,0.07,0.51,0.59,1.03,1.28
04/04/14,0,0.45,0.61,1.05,1.3
04/03/14,0.11,0.55,0.66,1.09,1.34
04/02/14,0.08,0.53,0.68,1.12,1.37
04/01/14,0.03,0.49,0.63,1.07,1.32
03/31/14,0.03,0.49,0.6,1.04,1.29
03/28/14,0.02,0.46,0.6,1.03,1.28
03/27/14,-0.03,0.41,0.56,1,1.24
03/26/14,-0.05,0.4,0.57,1.01,1.27
03/25/14,0.06,0.51,0.61,1.05,1.3
03/24/14,-0.03,0.41,0.59,1.04,1.3
03/21/14,-0.06,0.41,0.61,1.08,1.34
03/20/14,-0.02,0.46,0.66,1.14,1.4
03/19/14,0.02,0.51,0.62,1.1,1.36
03/18/14,-0.21,0.31,0.5,1.03,1.32
03/17/14,-0.22,0.3,0.52,1.04,1.32
03/14/14,-0.19,0.34,0.48,1,1.3
03/13/14,-0.22,0.32,0.49,1.02,1.31
03/12/14,-0.23,0.32,0.54,1.07,1.36
03/11/14,-0.24,0.31,0.57,1.1,1.39
03/10/14,-0.24,0.31,0.57,1.11,1.39
03/07/14,-0.18,0.37,0.57,1.09,1.38
03/06/14,-0.27,0.27,0.53,1.06,1.36
03/05/14,-0.26,0.29,0.52,1.04,1.33
03/04/14,-0.25,0.31,0.52,1.05,1.35
03/03/14,-0.32,0.24,0.44,0.98,1.27
02/28/14,-0.28,0.27,0.49,1.03,1.32
02/27/14,-0.32,0.23,0.49,1.05,1.35
02/26/14,-0.26,0.29,0.51,1.07,1.38
02/25/14,-0.25,0.3,0.55,1.1,1.4
02/24/14,-0.21,0.34,0.59,1.14,1.45
02/21/14,-0.18,0.38,0.61,1.15,1.45
02/20/14,-0.21,0.35,0.63,1.19,1.49
02/19/14,-0.25,0.32,0.6,1.17,1.45
02/18/14,-0.29,0.29,0.57,1.14,1.42
02/14/14,-0.14,0.44,0.59,1.15,1.43
02/13/14,-0.26,0.3,0.56,1.13,1.42
02/12/14,-0.24,0.32,0.59,1.17,1.45
02/11/14,-0.26,0.3,0.56,1.14,1.42
02/10/14,-0.31,0.25,0.51,1.1,1.39
02/07/14,-0.3,0.28,0.53,1.12,1.4
02/06/14,-0.3,0.26,0.57,1.14,1.42
02/05/14,-0.28,0.27,0.56,1.14,1.42
02/04/14,-0.31,0.24,0.51,1.07,1.34
02/03/14,-0.26,0.29,0.47,1.01,1.28
01/31/14,-0.23,0.33,0.53,1.07,1.33
01/30/14,-0.21,0.34,0.57,1.1,1.36
01/29/14,-0.2,0.35,0.55,1.08,1.35
01/28/14,-0.12,0.45,0.62,1.14,1.4
01/27/14,-0.11,0.45,0.64,1.14,1.39
01/24/14,-0.1,0.46,0.61,1.11,1.36
01/23/14,-0.1,0.47,0.66,1.14,1.38
01/22/14,-0.07,0.42,0.62,1.16,1.44
01/21/14,-0.04,0.47,0.59,1.14,1.42
01/17/14,-0.08,0.43,0.58,1.13,1.41
01/16/14,-0.08,0.43,0.61,1.16,1.43
01/15/14,-0.04,0.48,0.62,1.17,1.45
01/14/14,-0.11,0.41,0.62,1.17,1.45
01/13/14,-0.11,0.42,0.57,1.13,1.41
01/10/14,-0.11,0.42,0.59,1.13,1.4
01/09/14,-0.08,0.45,0.66,1.19,1.45
01/08/14,0.01,0.56,0.72,1.24,1.5
01/07/14,-0.14,0.4,0.7,1.25,1.52
01/06/14,-0.05,0.5,0.72,1.27,1.54
01/03/14,0.04,0.6,0.75,1.29,1.57
01/02/14,0.01,0.57,0.74,1.3,1.58
12/31/13,0.06,0.61,0.8,1.36,1.64
12/30/13,0.07,0.62,0.76,1.31,1.59
12/27/13,0.06,0.62,0.8,1.36,1.64
12/26/13,0.04,0.59,0.8,1.35,1.63
12/24/13,0.05,0.6,0.8,1.34,1.61
12/23/13,0.01,0.55,0.76,1.3,1.57
12/20/13,0.02,0.56,0.73,1.28,1.56
12/19/13,-0.12,0.44,0.79,1.37,1.63
12/18/13,-0.12,0.45,0.72,1.31,1.6
12/17/13,-0.17,0.39,0.67,1.26,1.56
12/16/13,-0.13,0.44,0.71,1.3,1.59
12/13/13,-0.11,0.44,0.72,1.3,1.59
12/12/13,-0.1,0.46,0.75,1.35,1.63
12/11/13,-0.15,0.41,0.71,1.31,1.6
12/10/13,-0.18,0.38,0.69,1.28,1.58
12/09/13,-0.13,0.44,0.74,1.33,1.62
12/06/13,-0.14,0.44,0.77,1.36,1.64
12/05/13,-0.17,0.42,0.76,1.36,1.66
12/04/13,-0.19,0.41,0.73,1.35,1.64
12/03/13,-0.29,0.29,0.64,1.27,1.57
12/02/13,-0.27,0.3,0.66,1.28,1.58
11/29/13,-0.32,0.24,0.6,1.23,1.53
11/27/13,-0.35,0.22,0.58,1.22,1.52
11/26/13,-0.37,0.19,0.54,1.18,1.49
11/25/13,-0.38,0.19,0.56,1.2,1.51
11/22/13,-0.39,0.19,0.56,1.21,1.52
11/21/13,-0.38,0.21,0.6,1.27,1.59
11/20/13,-0.36,0.24,0.64,1.31,1.63
11/19/13,-0.4,0.16,0.53,1.2,1.51
11/18/13,-0.47,0.11,0.48,1.15,1.47
11/15/13,-0.44,0.14,0.53,1.19,1.51
11/14/13,-0.46,0.13,0.51,1.18,1.5
11/13/13,-0.38,0.2,0.58,1.23,1.54
11/12/13,-0.32,0.25,0.62,1.25,1.55
11/08/13,-0.35,0.23,0.59,1.24,1.54
11/07/13,-0.45,0.09,0.46,1.11,1.43
11/06/13,-0.43,0.12,0.48,1.13,1.46
11/05/13,-0.33,0.21,0.55,1.18,1.48
11/04/13,-0.35,0.18,0.5,1.12,1.42
11/01/13,-0.33,0.2,0.5,1.11,1.41
10/31/13,-0.43,0.09,0.4,1.03,1.34
10/30/13,-0.47,0.04,0.37,1,1.33
10/29/13,-0.47,0.04,0.35,0.99,1.32
10/28/13,-0.48,0.04,0.35,0.98,1.3
10/25/13,-0.47,0.03,0.34,0.97,1.3
10/24/13,-0.45,0.05,0.36,1,1.33
10/23/13,-0.46,0.04,0.36,1,1.33
10/22/13,-0.46,0.05,0.37,1,1.34
10/21/13,-0.41,0.12,0.44,1.07,1.39
10/18/13,-0.43,0.11,0.42,1.05,1.37
10/17/13,-0.42,0.11,0.45,1.07,1.4
10/16/13,-0.38,0.17,0.5,1.12,1.43
10/15/13,-0.34,0.2,0.54,1.16,1.47
10/11/13,-0.37,0.17,0.5,1.11,1.42
10/10/13,-0.37,0.17,0.5,1.11,1.43
10/09/13,-0.35,0.15,0.47,1.07,1.4
10/08/13,-0.33,0.17,0.48,1.07,1.39
10/07/13,-0.38,0.13,0.45,1.06,1.37
10/04/13,-0.38,0.14,0.46,1.08,1.4
10/03/13,-0.41,0.11,0.43,1.06,1.38
10/02/13,-0.42,0.1,0.43,1.05,1.37
10/01/13,-0.35,0.15,0.46,1.08,1.39
09/30/13,-0.35,0.15,0.45,1.06,1.38
09/27/13,-0.36,0.16,0.46,1.08,1.39
09/26/13,-0.34,0.19,0.47,1.07,1.37
09/25/13,-0.38,0.12,0.45,1.06,1.36
09/24/13,-0.33,0.19,0.48,1.07,1.37
09/23/13,-0.36,0.16,0.46,1.07,1.38
09/20/13,-0.35,0.17,0.52,1.14,1.44
09/19/13,-0.34,0.21,0.55,1.18,1.48
09/18/13,-0.41,0.14,0.49,1.13,1.44
09/17/13,-0.17,0.36,0.7,1.27,1.54
09/16/13,-0.11,0.44,0.76,1.32,1.6
09/13/13,-0.04,0.47,0.8,1.32,1.57
09/12/13,-0.03,0.5,0.81,1.32,1.57
09/11/13,-0.04,0.47,0.8,1.31,1.55
09/10/13,0.04,0.53,0.86,1.36,1.6
09/09/13,0.02,0.52,0.84,1.34,1.59
09/06/13,0.06,0.56,0.87,1.37,1.62
09/05/13,0.14,0.61,0.92,1.4,1.64
09/04/13,0,0.47,0.83,1.33,1.58
09/03/13,-0.08,0.42,0.76,1.28,1.54
08/30/13,-0.16,0.31,0.68,1.21,1.46
08/29/13,-0.2,0.28,0.65,1.18,1.43
08/28/13,-0.23,0.25,0.63,1.19,1.45
08/27/13,-0.3,0.17,0.57,1.14,1.41
08/26/13,-0.21,0.26,0.64,1.2,1.47
08/23/13,-0.16,0.29,0.69,1.25,1.51
08/22/13,-0.06,0.41,0.79,1.35,1.61
08/21/13,-0.13,0.35,0.73,1.33,1.62
08/20/13,-0.21,0.28,0.67,1.28,1.58
08/19/13,-0.13,0.35,0.75,1.35,1.63
08/16/13,-0.19,0.29,0.68,1.29,1.58
08/15/13,-0.29,0.18,0.6,1.22,1.51
08/14/13,-0.38,0.11,0.5,1.13,1.43
08/13/13,-0.43,0.05,0.48,1.11,1.4
08/12/13,-0.52,-0.05,0.37,1.01,1.3
08/09/13,-0.55,-0.08,0.33,0.96,1.25
08/08/13,-0.54,-0.07,0.34,0.96,1.26
08/07/13,-0.55,-0.06,0.35,0.98,1.27
08/06/13,-0.55,-0.05,0.39,1.03,1.32
08/05/13,-0.53,-0.01,0.42,1.07,1.37
08/02/13,-0.55,-0.04,0.42,1.07,1.35
08/01/13,-0.45,0.05,0.48,1.12,1.4
07/31/13,-0.49,-0.03,0.38,1.02,1.31
07/30/13,-0.43,0.03,0.46,1.1,1.39
07/29/13,-0.44,0.02,0.45,1.09,1.38
07/26/13,-0.47,-0.02,0.43,1.08,1.36
07/25/13,-0.45,0,0.44,1.1,1.39
07/24/13,-0.47,-0.01,0.44,1.11,1.39
07/23/13,-0.57,-0.11,0.33,1,1.3
07/22/13,-0.59,-0.13,0.28,0.94,1.25
07/19/13,-0.6,-0.14,0.29,0.96,1.27
07/18/13,-0.54,-0.06,0.38,1.05,1.35
07/17/13,-0.57,-0.06,0.38,1.02,1.29
07/16/13,-0.51,0,0.41,1.03,1.29
07/15/13,-0.46,0.05,0.47,1.08,1.34
07/12/13,-0.41,0.11,0.55,1.15,1.4
07/11/13,-0.42,0.1,0.56,1.18,1.41
07/10/13,-0.33,0.19,0.64,1.23,1.44
07/09/13,-0.36,0.14,0.59,1.18,1.4
07/08/13,-0.36,0.13,0.58,1.16,1.38
07/05/13,-0.27,0.22,0.66,1.22,1.43
07/03/13,-0.41,0.03,0.48,1.09,1.28
07/02/13,-0.44,-0.03,0.44,1.07,1.23
07/01/13,-0.41,0,0.48,1.09,1.28
06/28/13,-0.35,0.06,0.53,1.12,1.31
06/27/13,-0.35,0.05,0.5,1.08,1.31
06/26/13,-0.22,0.16,0.6,1.15,1.38
06/25/13,-0.16,0.21,0.64,1.21,1.44
06/24/13,-0.14,0.22,0.64,1.22,1.45
06/21/13,-0.24,0.11,0.59,1.33,1.45
06/20/13,-0.43,-0.07,0.46,1.29,1.39
06/19/13,-0.59,-0.19,0.29,1.05,1.26
06/18/13,-0.77,-0.39,0.14,1,1.16
06/17/13,-0.74,-0.37,0.15,1.01,1.21
06/14/13,-0.78,-0.4,0.09,0.88,1.14
06/13/13,-0.69,-0.32,0.15,0.9,1.17
06/12/13,-0.66,-0.31,0.21,1.06,1.21
06/11/13,-0.71,-0.37,0.13,0.99,1.14
06/10/13,-0.72,-0.32,0.11,0.86,1.15
06/07/13,-0.79,-0.39,0.03,0.76,1.06
06/06/13,-0.86,-0.47,-0.05,0.68,0.99
06/05/13,-0.86,-0.46,-0.06,0.66,0.97
06/04/13,-0.87,-0.45,-0.05,0.66,0.99
06/03/13,-0.86,-0.45,-0.07,0.62,0.95
05/31/13,-0.82,-0.38,-0.05,0.63,0.97
05/30/13,-0.82,-0.39,-0.05,0.62,0.96
05/29/13,-0.89,-0.45,-0.1,0.57,0.91
05/28/13,-0.94,-0.47,-0.14,0.55,0.89
05/24/13,-1.03,-0.6,-0.26,0.44,0.8
05/23/13,-1.02,-0.56,-0.24,0.46,0.83
05/22/13,-1.06,-0.6,-0.24,0.47,0.83
05/21/13,-1.15,-0.72,-0.34,0.38,0.74
05/20/13,-1.15,-0.71,-0.31,0.42,0.77
05/17/13,-1.14,-0.67,-0.31,0.39,0.76
05/16/13,-1.18,-0.73,-0.4,0.31,0.7
05/15/13,-1.17,-0.69,-0.36,0.36,0.75
05/14/13,-1.18,-0.71,-0.37,0.35,0.74
05/13/13,-1.19,-0.72,-0.41,0.3,0.69
05/10/13,-1.23,-0.78,-0.45,0.27,0.67
05/09/13,-1.27,-0.81,-0.5,0.22,0.62
05/08/13,-1.28,-0.8,-0.48,0.23,0.62
05/07/13,-1.3,-0.86,-0.5,0.22,0.59
05/06/13,-1.31,-0.86,-0.51,0.2,0.58
05/03/13,-1.3,-0.84,-0.53,0.18,0.56
05/02/13,-1.34,-0.91,-0.62,0.06,0.45
05/01/13,-1.33,-0.92,-0.64,0.04,0.44
04/30/13,-1.38,-0.94,-0.64,0.05,0.46
04/29/13,-1.42,-0.98,-0.67,0.03,0.44
04/26/13,-1.43,-0.97,-0.68,0.01,0.42
04/25/13,-1.41,-0.98,-0.66,0.03,0.45
04/24/13,-1.37,-0.96,-0.65,0.03,0.45
04/23/13,-1.33,-0.92,-0.64,0.04,0.47
04/22/13,-1.34,-0.91,-0.63,0.05,0.47
04/19/13,-1.32,-0.89,-0.59,0.07,0.49
